"Ano Enade",co_grupo,co_ies,codmunic_inep,Área,"Nome da IES","Sigla IES","Município (funcionamento do curso)","código UF",UF,cd_dep,Rede,cd_catad,"Dep. Administrativa",cd_orgac,co_regiao_habil,"n. alunos presentes Enade","Participantes Ingressantes","Participantes Concluintes","Média FG_Ing","Média FG_Conc","Média CE_Ing","Média CE_Conc","Média Geral Ing","Média Geral Conc",Conceito_Enade,Conceito_IDD,"Conceito Preliminar Curso","% avaliam bem o plano de ensino (resp. A)","% equipamentos disponíveis são suficientes (resp. A/B)","Número de Docentes","Docentes Doutores","Docentes Regime Parcial/Integral","% Docentes Doutores","% Docentes Regime Parcial/Integral",Nota_infra,Nota_pedag,Nota_regime,Nota_doutor,Termo_insumos,"Nota Enade","Nota IDD","CPC Contínuo"
2007,35,824,520501509101,"EDUCAÇÃO FÍSICA","Faculdade de Filosofia e Ciências Humanas de Goiatuba",FAFICH,GOIATUBA,52,GO,1,Pública,3,Municipal,4,2,43,21,22,"40,80952453613281",46,"37,92380905151367","46,904544830322266","38,64523696899414","46,678409576416016",3,SC,3,"0,5555555820465088","0,6363636255264282",9,0,8,0,"0,8888888955116272","2,9446640014648438","2,777777910232544","4,44444465637207",0,"2,108879327774048","2,040566921234131",,"2,061060667037964"
2007,35,825,311105738203,"EDUCAÇÃO FÍSICA","Faculdade Presbiteriana Gammon",FAGAMMON,LAVRAS,31,MG,2,Privada,4,Munic_autarquia,4,2,78,37,41,"40,93243408203125","48,914634704589844","36,06756591796875","55,35609817504883","37,283782958984375","53,745731353759766",3,4,3,"0,3636363744735718","0,7307692170143127",22,0,1,0,"0,04545454680919647","3,4782607555389404","1,8181818723678589","0,2272726595401764",0,"0,9019515514373779","2,762054920196533","3,250912666320801","2,3506813049316406"
2007,35,830,160200300303,"EDUCAÇÃO FÍSICA","Universidade Federal do Amapá",UNIFAP,MACAPA,16,AP,1,Pública,1,Federal,1,1,33,33,0,"56,10606002807617",,"54,19091033935547",,"54,66969680786133",,SC,SC,SC,,,4,0,4,0,1,,,5,0,,,,
2007,35,861,160200300303,"EDUCAÇÃO FÍSICA","Centro de Ensino Superior do Amapá",CEAP,MACAPA,16,AP,2,Privada,4,Munic_autarquia,4,1,40,40,0,"43,6875",,"45,88750076293945",,"45,337501525878906",,SC,SC,SC,,,13,0,2,0,"0,1538461595773697",,,"0,7692309021949768",0,,,,
2007,35,867,500401006606,"EDUCAÇÃO FÍSICA","Faculdade de Educação Ciências e Letras de Ponta Porã",FECLEPP,"PONTA PORA",50,MS,2,Privada,4,Munic_autarquia,4,2,62,41,21,"44,5","46,52381134033203","40,79512023925781","52,5380973815918","41,72134017944336","51,03452682495117",3,4,3,"0,5625","0,8125",16,1,6,"0,0625","0,375","3,9402174949645996","2,8125","1,875","0,5245535373687744","1,8140560388565063","2,628282070159912","3,004188299179077","2,496786117553711"
2007,35,878,310803931307,"EDUCAÇÃO FÍSICA","Centro Universitário do Leste de Minas Gerais",UnilesteMG,IPATINGA,31,MG,2,Privada,4,Munic_autarquia,2,2,71,33,38,"46,318180084228516","51,421051025390625","41,996971130371094","50,44210433959961","43,077274322509766","50,68684005737305",3,3,3,"0,46875","0,6969696879386902",32,0,21,0,"0,65625","3,287220001220703","2,34375","3,28125",0,"1,7501373291015625","2,6466798782348633","2,438107490539551","2,315145492553711"
2007,35,915,500401003801,"EDUCAÇÃO FÍSICA","Faculdade de Administração de Fátima do Sul",FAFS,"FATIMA DO SUL",50,MS,2,Privada,4,Munic_autarquia,4,2,35,35,0,"38,014286041259766",,"31,24571418762207",,"32,93785858154297",,SC,SC,SC,,,,,,,,,,,,,,,
2007,35,924,351506150308,"EDUCAÇÃO FÍSICA","Faculdade Interlagos de Educação e Cultura",FINTEC,"SAO PAULO",35,SP,2,Privada,4,Munic_autarquia,4,2,92,48,44,"42,21875","44,818180084228516","40,139583587646484","51,047725677490234","40,65937423706055","49,49034118652344",3,3,3,"0,7560975551605225","0,7804877758026123",4,0,3,0,"0,75","3,7592787742614746","3,7804877758026123","3,75",0,"2,298635482788086","2,4391462802886963","2,111067533493042","2,298569440841675"
2007,35,952,351506348500,"EDUCAÇÃO FÍSICA","Universidade Santa Cecília",UNISANTA,SANTOS,35,SP,2,Privada,4,Munic_autarquia,1,2,133,75,58,"44,31999969482422","50,0431022644043","45,040000915527344","55,30172348022461","44,86000061035156","53,98706817626953",4,3,3,"0,42553192377090454","0,7551020383834839",21,1,9,"0,0476190485060215","0,4285714328289032","3,6157941818237305","2,127659559249878","2,142857074737549","0,3996598720550537","1,6105012893676758","2,983931303024292","2,7894625663757324","2,513561725616455"
2007,35,953,351506348500,"EDUCAÇÃO FÍSICA","Universidade Metropolitana de Santos",UNIMES,SANTOS,35,SP,2,Privada,4,Munic_autarquia,1,2,192,75,117,"45,99333190917969","51,52991485595703","46,397335052490234","56,78376007080078","46,29633331298828","55,470298767089844",4,4,3,"0,4141414165496826","0,8834951519966125",35,1,24,"0,02857142873108387","0,6857143044471741","4,341494560241699","2,070707082748413","3,4285714626312256","0,23979592323303223","1,912502646446228","3,254373788833618","3,0144829750061035","2,7798452377319336"
2007,35,1014,420200809102,"EDUCAÇÃO FÍSICA","Instituto Superior e Centro Educacional Luterano - Bom Jesus - Ielusc","BOM JESUS/IELUSC",JOINVILLE,42,SC,2,Privada,4,Munic_autarquia,5,2,40,22,18,"42,65909194946289","48,44444274902344","43,595455169677734","54,11111068725586","43,361366271972656","52,69444274902344",3,4,3,"0,5","0,9375",32,3,13,"0,09375","0,40625","4,6467390060424805","2,5","2,03125","0,7868303656578064","1,9410388469696045","2,8097620010375977","3,3151159286499023","2,700751304626465"
2007,35,1019,310100170404,"EDUCAÇÃO FÍSICA","Faculdade de Ciências e Tecnologia de Unaí - Factu",FACTU,UNAI,31,MG,2,Privada,4,Munic_autarquia,4,2,37,15,22,"41,599998474121094","43,65909194946289","41,2066650390625","46,45909118652344","41,30500030517578","45,759090423583984",3,2,2,"0,5789473652839661","0,7894737124443054",17,1,7,"0,05882352963089943","0,4117647111415863","3,8100688457489014","2,8947367668151855","2,058823585510254","0,49369749426841736","1,854647159576416","2,0601468086242676","1,4950315952301025","1,8289623260498047"
2007,35,1038,500300708305,"EDUCAÇÃO FÍSICA","Faculdades Integradas de Três Lagoas",AEMS,"TRES LAGOAS",50,MS,2,Privada,4,Munic_autarquia,3,2,59,59,0,"47,813560485839844",,"42,42033767700195",,"43,76864242553711",,SC,SC,SC,,,14,0,13,0,"0,9285714030265808",,,"4,642857074737549",0,,,,
2007,35,1041,430402111403,"EDUCAÇÃO FÍSICA","Centro Universitário Univates",UNIVATES,LAJEADO,43,RS,2,Privada,4,Munic_autarquia,2,2,92,56,36,"40,98214340209961","49,81944274902344","43,041072845458984","57,969444274902344","42,52634048461914","55,93194580078125",4,3,3,"0,8709677457809448","0,8064516186714172",17,2,8,"0,11764705926179886","0,47058823704719543","3,9060308933258057","4,354838848114014","2,3529412746429443","0,9873949885368347","2,5217902660369873","3,0796759128570557","2,882310152053833","2,8531007766723633"
2007,35,1042,411003706902,"EDUCAÇÃO FÍSICA","Centro Universitário Positivo",UNICENP,CURITIBA,41,PR,2,Privada,4,Munic_autarquia,2,2,132,73,59,"44,42465591430664","47,186439514160156","45,99040985107422","52,676273345947266","45,59897232055664","51,30381393432617",3,3,3,"0,5833333134651184","0,9387755393981934",16,2,5,"0,125","0,3125","4,653948783874512","2,9166665077209473","1,5625","1,0491071939468384","2,0453431606292725","2,7641541957855225","2,7765307426452637","2,5522239208221436"
2007,35,1043,350602703307,"EDUCAÇÃO FÍSICA","Centro Universitário Herminio Ometto de Araras",UNIARARAS,ARARAS,35,SP,2,Privada,4,Munic_autarquia,2,2,102,52,50,"43,528846740722656","45,380001068115234","51,77115249633789","55,375999450683594","49,710575103759766","52,87699890136719",4,3,3,"0,5111111402511597","0,695652186870575",27,5,16,"0,18518517911434174","0,5925925970077515","3,279773235321045","2,555555820465088","2,962963104248047","1,5542327165603638","2,336437225341797","3,0585155487060547","2,304060220718384","2,61555552482605"
2007,35,1045,350602726704,"EDUCAÇÃO FÍSICA","Centro Universitário Anhangüera",UNIFIAN,LEME,35,SP,2,Privada,4,Munic_autarquia,2,2,105,61,44,"44,18852615356445","51,54545593261719","34,2672119140625","61,3863639831543","36,74753952026367","58,9261360168457",4,5,4,"0,7105262875556946","0,7631579041481018",14,0,3,0,"0,2142857164144516","3,661327362060547","3,552631378173828","1,071428656578064",0,"1,590635061264038","3,299487352371216","4,739616870880127","3,2188706398010254"
2007,35,1046,350100449805,"EDUCAÇÃO FÍSICA","União das Faculdades dos Grandes Lagos - Unilago",UNILAGO,"SAO JOSE DO RIO PRETO",35,SP,2,Privada,4,Munic_autarquia,3,2,40,40,0,"40,625",,"38,35749816894531",,"38,924373626708984",,SC,SC,SC,,,17,2,17,"0,11764705926179886",1,,,5,"0,9873949885368347",,,,
2007,35,1071,500200402704,"EDUCAÇÃO FÍSICA","Instituto de Ensino Superior da Funlec",IESF,"CAMPO GRANDE",50,MS,2,Privada,4,Munic_autarquia,5,2,72,40,32,"42,25","48,90625","41,790000915527344","49,884376525878906","41,904998779296875","49,63984680175781",3,3,3,"0,6333333253860474","0,7419354915618896",15,1,10,"0,06666667014360428","0,6666666865348816","3,541374683380127","3,1666667461395264","3,3333334922790527","0,55952388048172","2,2291574478149414","2,4393999576568604","2,4896316528320313","2,3913967609405518"
2007,35,1078,410200504303,"EDUCAÇÃO FÍSICA","Faculdade Integrado de Campo Mourão",CEI,"CAMPO MOURAO",41,PR,2,Privada,4,Munic_autarquia,4,2,52,52,0,"39,05769348144531",,"38,19038391113281",,"38,40721130371094",,SC,SC,SC,,,27,0,11,0,"0,40740740299224854",,,"2,0370371341705322",0,,,,
2007,35,1085,430301816907,"EDUCAÇÃO FÍSICA","Faculdade Metodista de Santa Maria",FAMES,"SANTA MARIA",43,RS,2,Privada,4,Munic_autarquia,4,2,67,31,36,39,"51,79166793823242","39,29999923706055","61,911109924316406","39,224998474121094","59,381248474121094",4,4,4,"0,7096773982048035","0,9375",13,4,7,"0,3076923191547394","0,5384615659713745","4,6467390060424805","3,548387050628662","2,692307949066162","2,5824177265167236","3,081169605255127","3,362239360809326","3,826111078262329","3,4170799255371094"
2007,35,1092,350402006003,"EDUCAÇÃO FÍSICA","Faculdades Integradas de Bauru",FIB,BAURU,35,SP,2,Privada,4,Munic_autarquia,3,2,107,65,42,"44,28461456298828","44,58333206176758","41,94461441040039","49,8023796081543","42,52961349487305","48,49761962890625",3,3,3,"0,6451612710952759","0,8484848737716675",18,4,16,"0,2222222238779068","0,8888888955116272","4,143610000610352","3,225806474685669","4,44444465637207","1,865079402923584","3,079225540161133","2,4055089950561523","2,2331104278564453","2,5559043884277344"
2007,35,1107,230301604400,"EDUCAÇÃO FÍSICA","Faculdade Integrada do Ceará",FIC,FORTALEZA,23,CE,2,Privada,4,Munic_autarquia,4,2,157,92,65,"40,701087951660156","47,25384521484375","41,73804473876953","56,55384826660156","41,47880554199219","54,22884750366211",3,3,3,"0,6037735939025879","0,9074074029922485",38,4,34,"0,10526315867900848","0,8947368264198303","4,476650714874268","3,0188679695129395","4,473684310913086","0,88345867395401","2,6819145679473877","2,865492105484009","2,9442219734191895","2,8340377807617188"
2007,35,1113,530100100108,"EDUCAÇÃO FÍSICA","Centro Universitário Euro-Americano",UNIEURO,BRASILIA,53,DF,2,Privada,4,Munic_autarquia,2,2,29,29,0,"32,344825744628906",,"36,73103332519531",,"35,634483337402344",,SC,SC,SC,,,59,7,21,"0,11864406615495682","0,35593220591545105",,,"1,7796610593795776","0,9957627058029175",,,,
2007,35,1118,350100430300,"EDUCAÇÃO FÍSICA","União das Escolas do Grupo Faimi de Educação",FAIMI,MIRASSOL,35,SP,2,Privada,4,Munic_autarquia,4,2,23,23,0,"42,39130401611328",,"44,65652084350586",,"44,09021759033203",,SC,SC,SC,,,12,1,1,"0,0833333358168602","0,0833333358168602",,,"0,4166666567325592","0,699404776096344",,,,
2007,35,1125,411003706902,"EDUCAÇÃO FÍSICA","Faculdades Integradas Espírita",FIES,CURITIBA,41,PR,2,Privada,4,Munic_autarquia,3,2,9,9,0,"40,94444274902344",,"42,27777862548828",,"41,94444274902344",,SC,SC,SC,,,4,0,0,0,0,,,0,0,,,,
2007,35,1126,410802909401,"EDUCAÇÃO FÍSICA","Universidade Estadual do Centro Oeste",UNICENTRO,GUARAPUAVA,41,PR,1,Pública,2,Estadual,1,2,32,12,20,"48,125","50,375","44,30833435058594","53,345001220703125","45,26250076293945","52,602500915527344",3,2,3,"0,3333333432674408","0,1666666716337204",29,5,18,"0,17241379618644714","0,6206896305084229","0,28985536098480225","1,6666667461395264","3,1034481525421143","1,4470443725585938","1,7815735340118408","2,9058375358581543","1,59858238697052","2,176381826400757"
2007,35,1126,410903210706,"EDUCAÇÃO FÍSICA","Universidade Estadual do Centro Oeste",UNICENTRO,IRATI,41,PR,1,Pública,2,Estadual,1,2,43,23,20,"52,19565200805664","55,25","52,55217361450195","56,904998779296875","52,463043212890625","56,491249084472656",4,3,3,"0,4000000059604645","0,625",26,2,16,"0,07692307978868484","0,6153846383094788","2,88043475151062",2,"3,076923131942749","0,6456044316291809","1,8183963298797607","3,5103037357330322","2,5594942569732666","2,7174887657165527"
2007,35,1128,310904333808,"EDUCAÇÃO FÍSICA","Universidade de Itaúna",UI,ITAUNA,31,MG,2,Privada,4,Munic_autarquia,1,2,109,65,44,"51,53076934814453","51,022727966308594","46,21846008300781",59,"47,546539306640625","57,00568389892578",4,4,3,"0,4871794879436493","0,9487179517745972",29,3,18,"0,1034482792019844","0,6206896305084229","4,710144996643066","2,4358973503112793","3,1034481525421143","0,8682266473770142","2,2165868282318115","3,475393056869507","2,953967332839966","2,9413235187530518"
2007,35,1129,350100449805,"EDUCAÇÃO FÍSICA","Centro Universitário do Norte Paulista",UNORP,"SAO JOSE DO RIO PRETO",35,SP,2,Privada,4,Munic_autarquia,2,2,58,0,58,,"44,094825744628906",,"48,07241439819336",,"47,07801818847656",SC,2,SC,"0,4038461446762085","0,6666666865348816",14,0,8,0,"0,5714285969734192","3,1159422397613525","2,019230842590332","2,857142925262451",0,,,"1,2691370248794556",
2007,35,1144,351505828502,"EDUCAÇÃO FÍSICA","Faculdade de Ciências Humanas",IMENSU,MAIRIPORA,35,SP,2,Privada,4,Munic_autarquia,4,2,99,34,65,"37,79411697387695","41,407691955566406","37,311763763427734","46,95692443847656","37,432350158691406","45,569618225097656",2,2,2,"0,40740740299224854","0,875",19,3,2,"0,15789473056793213","0,10526315867900848","4,293478488922119","2,0370371341705322","0,5263158082962036","1,3251879215240479","1,6317721605300903","1,9342894554138184","0,9872271418571472","1,559415578842163"
2007,35,1149,351204623909,"EDUCAÇÃO FÍSICA","Centro Universitário Nossa Senhora do Patrocínio",CEUNSP,ITU,35,SP,2,Privada,4,Munic_autarquia,2,2,89,37,52,"42,56756591796875","41,55769348144531","42,43513488769531","47,21923065185547","42,46824264526367","45,80384826660156",3,3,2,"0,27272728085517883","0,38461539149284363",16,1,0,"0,0625",0,"1,5217393636703491","1,3636364936828613",0,"0,5245535373687744","0,7290636301040649","2,124976634979248","2,4843688011169434","1,8140203952789307"
2007,35,1157,320300804609,"EDUCAÇÃO FÍSICA","Escola Superior São Francisco de Assis",ESFA,"SANTA TERESA",32,ES,2,Privada,4,Munic_autarquia,5,2,63,26,37,"46,86538314819336","45,41891860961914","41,25384521484375","52,85405349731445","42,65673065185547","50,995269775390625",3,4,3,"0,7777777910232544","0,6666666865348816",22,1,0,"0,04545454680919647",0,"3,1159422397613525","3,8888890743255615",0,"0,3814935088157654","1,519901156425476","2,693483591079712","3,288522243499756","2,519920587539673"
2007,35,1181,351506150308,"EDUCAÇÃO FÍSICA","Faculdade Brasília de São Paulo",FABRASP,"SAO PAULO",35,SP,2,Privada,4,Munic_autarquia,4,2,61,26,35,"50,230770111083984","44,628570556640625","47,0384635925293","53,56285858154297","47,83654022216797","51,32928466796875",3,3,3,"0,7878788113594055","0,6060606241226196",13,1,0,"0,07692307978868484",0,"2,773386240005493","3,939393997192383",0,"0,6456044316291809","1,6013880968093872","2,912318706512451","2,459273099899292","2,3831257820129395"
2007,35,1185,290502127408,"EDUCAÇÃO FÍSICA","Faculdade Jorge Amado",FJA,SALVADOR,29,BA,2,Privada,4,Munic_autarquia,4,2,102,55,47,"36,581817626953125","42,38298034667969","33,62181854248047","46,86595916748047","34,36181640625","45,745216369628906",2,SC,2,"0,5454545617103577","0,939393937587738",22,3,8,"0,13636364042758942","0,3636363744735718","4,657444000244141","2,7272727489471436","1,8181818723678589","1,144480586051941","2,09232759475708","1,7919282913208008",,"1,8820481300354004"
2007,35,1187,351305410500,"EDUCAÇÃO FÍSICA","Centro Universitário Módulo",MÓDULO,CARAGUATATUBA,35,SP,2,Privada,4,Munic_autarquia,2,2,134,62,72,"41,75806427001953","46,06944274902344","41,0612907409668","54,09722137451172","41,2354850769043","52,09027862548828",3,4,3,"0,25757575035095215","0,29411765933036804",28,1,17,"0,0357142873108387","0,6071428656578064","1,0102304220199585","1,2878787517547607","3,0357143878936768","0,29974493384361267","1,289817214012146","2,7299866676330566","3,06164813041687","2,3974342346191406"
2007,35,1189,420301009300,"EDUCAÇÃO FÍSICA","Universidade do Planalto Catarinense",UNIPLAC,LAGES,42,SC,2,Privada,4,Munic_autarquia,1,2,40,3,37,27,"43,5427360534668","43,96666717529297","55,3288459777832","39,724998474121094","52,38231658935547",3,4,SC,"0,75","0,78125",46,1,17,"0,021739130839705467","0,3695652186870575","3,76358699798584","3,75","1,8478261232376099","0,1824534386396408","1,9100149869918823","2,7968640327453613","3,795926809310913","2,8305282592773438"
2007,35,1196,410300915200,"EDUCAÇÃO FÍSICA","Centro Universitário de Maringá - Ceumar",CESUMAR,MARINGA,41,PR,2,Privada,4,Munic_autarquia,2,2,180,124,56,"41,08916091918945","46,02678680419922","39,44612121582031","50,74285888671875","39,85688018798828","49,5638427734375",3,4,3,"0,5365853905677795","0,7560975551605225",43,4,16,"0,09302325546741486","0,3720930218696594","3,6214210987091064","2,682926893234253","1,860465168952942","0,7807309031486511","1,8426940441131592","2,3669495582580566","2,9943394660949707","2,397890090942383"
2007,35,1202,310703418304,"EDUCAÇÃO FÍSICA","Faculdade Santa Rita",FASAR,"CONSELHEIRO LAFAIETE",31,MG,2,Privada,4,Munic_autarquia,4,2,49,18,31,"47,25","47,8870964050293","51,17777633666992","51,72257995605469","50,195831298828125","50,763710021972656",3,3,3,"0,6071428656578064","0,7241379022598267",14,0,10,0,"0,7142857313156128","3,440779447555542","3,0357143878936768","3,5714287757873535",0,"2,0220587253570557","2,858386754989624","2,716125011444092","2,564809799194336"
2007,35,1224,350100124808,"EDUCAÇÃO FÍSICA","Centro Universitário de Jales",UNIJALES,JALES,35,SP,2,Privada,4,Munic_autarquia,2,2,65,65,0,"39,58461380004883",,"38,36153793334961",,"38,66730499267578",,SC,SC,SC,,,6,1,1,"0,1666666716337204","0,1666666716337204",,,"0,8333333134651184","1,398809552192688",,,,
2007,35,1225,350703301905,"EDUCAÇÃO FÍSICA","Centro Universitário Amparense",UNIFIA,AMPARO,35,SP,2,Privada,4,Munic_autarquia,2,2,93,28,65,"50,21428680419922","47,4538459777832","47,45000076293945","55,76307678222656","48,14107131958008","53,685768127441406",4,4,3,"0,43396225571632385","0,6428571343421936",10,0,7,0,"0,699999988079071","2,9813663959503174","2,169811248779297","3,5",0,"1,7237334251403809","3,131082057952881","3,5044023990631104","2,820873737335205"
2007,35,1227,290100103201,"EDUCAÇÃO FÍSICA","Faculdade São Francisco de Barreiras - Fasb",FASB,BARREIRAS,29,BA,2,Privada,4,Munic_autarquia,4,2,49,49,0,"41,18367385864258",,"38,67142868041992",,"39,29949188232422",,SC,SC,SC,,,8,0,5,0,"0,625",,,"3,125",0,,,,
2007,35,1230,350703015186,"EDUCAÇÃO FÍSICA","Centro Regional Universitário de Espírito Santo do Pinhal",UNIPINHAL,"ESPIRITO SANTO DO PINHAL",35,SP,2,Privada,4,Munic_autarquia,2,2,79,31,48,"43,48387145996094","39,98958206176758","41,2870979309082","43,87083435058594","41,8362922668457","42,90052032470703",2,2,2,"0,380952388048172","0,7272727489471436",22,2,9,"0,09090909361839294","0,40909090638160706","3,458498239517212","1,9047619104385376","2,045454502105713","0,7629870176315308","1,6524529457092285","1,799477219581604","1,4677714109420776","1,6558582782745361"
